file,emotion,char_count,word_count,unique_words,avg_word_len,punct_count,question_count,exclamation_count,sentence_count,avg_sent_len,cleaned_word_count
Ses04M_script03_2_F000.wav,angry,40,9,9,3.556,1,0,0,1,9.0,9
Ses04M_script03_2_F001.wav,happy,113,20,18,4.7,5,0,0,3,6.667,20
Ses04M_script03_2_F002.wav,happy,48,6,4,7.167,3,0,2,2,3.0,6
Ses04M_script03_2_F003.wav,happy,22,4,4,4.75,1,0,0,1,4.0,4
Ses04M_script03_2_F004.wav,happy,35,7,7,4.143,1,0,0,1,7.0,7
Ses04M_script03_2_F005.wav,frustrated,34,5,5,6.0,2,0,0,1,5.0,5
Ses04M_script03_2_F006.wav,happy,68,16,13,3.312,3,0,0,3,5.333,16
Ses04M_script03_2_F007.wav,frustrated,67,13,13,4.231,2,0,0,2,6.5,13
Ses04M_script03_2_F008.wav,happy,39,6,6,5.667,2,0,0,1,6.0,6
Ses04M_script03_2_F009.wav,neutral,17,4,4,3.5,1,0,0,1,4.0,4
Ses04M_script03_2_F010.wav,angry,11,3,3,3.0,1,1,0,1,3.0,3
Ses04M_script03_2_F011.wav,frustrated,52,12,11,3.417,2,0,0,1,12.0,13
Ses04M_script03_2_F012.wav,frustrated,72,15,14,3.867,3,0,0,1,15.0,16
Ses04M_script03_2_F013.wav,frustrated,42,7,7,5.143,3,0,0,1,7.0,8
Ses04M_script03_2_F014.wav,angry,10,2,2,4.5,1,0,0,1,2.0,2
Ses04M_script03_2_F015.wav,frustrated,60,12,12,4.083,4,0,0,2,6.0,14
Ses04M_script03_2_F016.wav,frustrated,59,15,12,3.0,1,0,0,1,15.0,15
Ses04M_script03_2_F017.wav,angry,29,6,6,4.0,2,0,0,1,6.0,7
Ses04M_script03_2_F018.wav,frustrated,23,5,5,3.8,3,0,0,1,5.0,6
Ses04M_script03_2_F019.wav,angry,5,1,1,5.0,1,1,0,1,1.0,1
Ses04M_script03_2_F020.wav,frustrated,43,7,7,5.286,2,0,0,1,7.0,7
Ses04M_script03_2_F021.wav,angry,78,17,15,3.647,4,1,0,3,5.667,18
Ses04M_script03_2_F022.wav,angry,17,4,4,3.5,4,0,0,1,4.0,5
Ses04M_script03_2_F023.wav,angry,13,3,3,3.667,2,0,0,1,3.0,3
Ses04M_script03_2_F024.wav,neutral,40,8,8,4.125,3,0,0,1,8.0,10
Ses04M_script03_2_F025.wav,frustrated,53,10,10,4.4,2,0,0,1,10.0,11
Ses04M_script03_2_F026.wav,angry,30,5,5,5.2,3,0,0,1,5.0,6
Ses04M_script03_2_F027.wav,frustrated,37,7,4,4.429,3,0,0,3,2.333,7
Ses04M_script03_2_F028.wav,angry,99,20,15,4.0,7,1,0,4,5.0,23
Ses04M_script03_2_F029.wav,angry,24,6,6,3.167,3,0,0,2,3.0,6
Ses04M_script03_2_F030.wav,angry,23,4,4,5.0,1,0,0,1,4.0,4
Ses04M_script03_2_F031.wav,angry,62,9,8,6.0,5,0,0,2,4.5,12
Ses04M_script03_2_F032.wav,angry,27,6,6,3.667,1,0,0,1,6.0,6
Ses04M_script03_2_F033.wav,angry,86,17,15,4.118,2,0,0,1,17.0,17
Ses04M_script03_2_F034.wav,angry,12,3,3,3.333,2,0,0,1,3.0,3
Ses04M_script03_2_F035.wav,angry,73,13,12,4.692,5,0,0,3,4.333,14
Ses04M_script03_2_F036.wav,angry,4,1,1,4.0,1,1,0,1,1.0,1
Ses04M_script03_2_F037.wav,angry,63,9,9,6.111,5,0,0,2,4.5,12
Ses04M_script03_2_F038.wav,angry,22,4,4,4.75,2,0,0,1,4.0,5
Ses04M_script03_2_F039.wav,angry,25,5,5,4.2,2,0,0,1,5.0,5
Ses04M_script03_2_F040.wav,angry,56,10,10,4.7,4,0,0,2,5.0,10
Ses04M_script03_2_F041.wav,angry,29,7,5,3.286,3,0,3,3,2.333,7
Ses04M_script03_2_F042.wav,angry,54,8,8,5.875,3,0,0,2,4.0,9
Ses04M_script03_2_F043.wav,neutral,19,3,3,5.667,2,0,0,2,1.5,3
Ses04M_script03_2_F044.wav,angry,80,15,15,4.4,3,0,1,1,15.0,15
Ses04M_script03_2_F045.wav,angry,5,1,1,5.0,1,0,1,1,1.0,1
Ses04M_script03_2_F046.wav,angry,90,15,14,5.067,5,1,0,3,5.0,16
Ses04M_script03_2_F047.wav,angry,65,12,10,4.5,4,1,0,4,3.0,12
Ses04M_script03_2_F048.wav,angry,14,4,4,2.75,3,0,0,1,4.0,4
Ses04M_script03_2_F049.wav,angry,120,24,22,4.042,6,0,0,3,8.0,27
Ses04M_script03_2_F050.wav,angry,21,4,4,4.5,2,1,1,2,2.0,4
Ses04M_script03_2_F051.wav,angry,61,10,9,5.2,7,2,2,4,2.5,11
Ses04M_script03_2_F052.wav,angry,15,3,3,4.333,2,0,2,2,1.5,3
Ses04M_script03_2_M000.wav,happy,29,6,6,4.0,3,1,0,1,6.0,7
Ses04M_script03_2_M001.wav,neutral,27,6,6,3.667,2,0,0,1,6.0,7
Ses04M_script03_2_M002.wav,frustrated,46,8,8,4.875,2,0,0,2,4.0,8
Ses04M_script03_2_M003.wav,frustrated,31,6,6,4.333,1,0,0,1,6.0,6
Ses04M_script03_2_M004.wav,frustrated,67,14,13,3.857,2,0,0,1,14.0,14
Ses04M_script03_2_M005.wav,frustrated,55,11,11,4.091,2,0,0,2,5.5,11
Ses04M_script03_2_M006.wav,frustrated,74,12,12,5.25,1,0,0,2,6.0,12
Ses04M_script03_2_M007.wav,frustrated,65,14,14,3.714,3,0,0,2,7.0,15
Ses04M_script03_2_M008.wav,angry,55,12,12,3.667,3,1,0,1,12.0,13
Ses04M_script03_2_M009.wav,neutral,5,1,1,5.0,1,0,0,1,1.0,1
Ses04M_script03_2_M010.wav,angry,45,10,8,3.6,3,1,0,3,3.333,10
Ses04M_script03_2_M011.wav,angry,11,3,3,3.0,1,1,0,1,3.0,3
Ses04M_script03_2_M012.wav,angry,14,3,3,4.0,1,1,0,1,3.0,3
Ses04M_script03_2_M013.wav,angry,40,9,9,3.556,3,0,0,1,9.0,10
Ses04M_script03_2_M014.wav,angry,21,5,5,3.4,2,0,0,1,5.0,5
Ses04M_script03_2_M015.wav,frustrated,21,4,4,4.5,1,1,0,1,4.0,4
Ses04M_script03_2_M016.wav,frustrated,31,6,6,4.333,3,0,0,1,6.0,6
Ses04M_script03_2_M017.wav,frustrated,56,9,9,5.333,3,0,0,2,4.5,9
Ses04M_script03_2_M018.wav,frustrated,84,17,15,4.0,1,0,0,1,17.0,17
Ses04M_script03_2_M019.wav,frustrated,80,16,15,4.062,3,0,0,1,16.0,18
Ses04M_script03_2_M020.wav,angry,21,3,3,6.333,3,2,0,2,1.5,3
Ses04M_script03_2_M021.wav,angry,8,1,1,8.0,1,0,0,1,1.0,1
Ses04M_script03_2_M022.wav,angry,29,5,5,5.0,2,1,0,1,5.0,5
Ses04M_script03_2_M023.wav,frustrated,36,7,7,4.286,2,0,0,2,3.5,7
Ses04M_script03_2_M024.wav,angry,43,8,8,4.5,3,0,0,1,8.0,9
Ses04M_script03_2_M025.wav,angry,26,5,5,4.4,4,0,0,2,2.5,5
Ses04M_script03_2_M026.wav,neutral,5,1,1,5.0,1,0,0,1,1.0,1
Ses04M_script03_2_M027.wav,angry,95,18,15,4.333,4,0,0,2,9.0,20
Ses04M_script03_2_M028.wav,neutral,11,2,2,5.0,2,0,0,2,1.0,2
Ses04M_script03_2_M029.wav,angry,38,7,5,4.571,4,0,0,1,7.0,7
Ses04M_script03_2_M030.wav,angry,94,17,14,4.588,4,0,0,3,5.667,18
Ses04M_script03_2_M031.wav,angry,36,7,6,4.286,4,0,0,3,2.333,8
Ses04M_script03_2_M032.wav,frustrated,51,10,10,4.2,1,1,0,1,10.0,10
Ses04M_script03_2_M033.wav,angry,58,13,12,3.538,2,1,0,1,13.0,13
Ses04M_script03_2_M034.wav,angry,32,7,7,3.714,1,0,0,1,7.0,7
Ses04M_script03_2_M035.wav,angry,59,10,10,5.0,3,0,0,3,3.333,10
Ses04M_script03_2_M036.wav,angry,27,6,6,3.667,2,0,0,1,6.0,7
Ses04M_script03_2_M037.wav,frustrated,159,29,27,4.517,4,0,0,2,14.5,31
Ses04M_script03_2_M038.wav,angry,87,19,11,3.632,2,1,0,2,9.5,19
Ses04M_script03_2_M039.wav,angry,80,14,14,4.786,3,0,0,2,7.0,14
Ses04M_script03_2_M040.wav,angry,31,6,6,4.333,3,0,0,3,2.0,6
Ses04M_script03_2_M041.wav,angry,34,7,7,4.0,2,0,0,1,7.0,7
Ses04M_script03_2_M042.wav,angry,50,9,9,4.667,1,0,0,1,9.0,10
Ses04M_script03_2_M043.wav,angry,39,6,6,5.667,2,0,0,1,6.0,6
Ses04M_script03_2_M044.wav,angry,35,8,8,3.5,1,0,0,1,8.0,8
Ses04M_script03_2_M045.wav,angry,24,6,6,3.167,1,0,0,1,6.0,6
Ses04M_script03_2_M046.wav,angry,33,7,7,3.857,3,0,0,1,7.0,8
Ses04M_script03_2_M047.wav,angry,12,3,3,3.333,1,0,1,1,3.0,3
Ses04M_script03_2_M048.wav,angry,7,1,1,7.0,1,0,0,1,1.0,1
Ses04M_script03_2_M049.wav,angry,45,5,5,8.2,8,0,1,2,2.5,8
Ses04M_script03_2_M050.wav,angry,72,17,13,3.294,0,0,0,1,17.0,17
Ses04M_script03_2_M051.wav,angry,27,5,5,4.6,2,0,0,1,5.0,6
Ses04M_script03_2_M052.wav,angry,23,5,5,3.8,4,0,0,2,2.5,6
Ses04M_script03_2_M053.wav,angry,17,4,2,3.5,2,0,0,2,2.0,4
Ses04M_script03_2_M054.wav,angry,29,4,4,6.5,6,0,0,1,4.0,6
Ses04M_script03_2_M055.wav,angry,78,19,16,3.158,2,0,0,1,19.0,19
Ses04M_script03_2_M056.wav,angry,5,1,1,5.0,1,0,1,1,1.0,1
Ses05F_impro01_F000.wav,neutral,17,5,5,2.6,2,0,0,1,5.0,5
Ses05F_impro01_F001.wav,frustrated,99,20,16,4.0,7,0,0,2,10.0,23
Ses05F_impro01_F002.wav,frustrated,65,15,13,3.4,5,0,0,1,15.0,16
Ses05F_impro01_F003.wav,frustrated,85,18,14,3.778,6,2,0,2,9.0,20
Ses05F_impro01_F004.wav,frustrated,73,16,14,3.625,6,0,0,2,8.0,16
Ses05F_impro01_F005.wav,frustrated,54,13,13,3.231,1,1,0,1,13.0,13
Ses05F_impro01_F006.wav,frustrated,156,31,26,4.065,3,0,0,1,31.0,34
Ses05F_impro01_F007.wav,frustrated,117,27,22,3.37,6,0,0,4,6.75,29
Ses05F_impro01_F008.wav,neutral,85,18,17,3.778,5,0,0,1,18.0,18
Ses05F_impro01_F009.wav,frustrated,35,8,8,3.5,1,1,0,1,8.0,8
Ses05F_impro01_F010.wav,frustrated,10,2,2,4.5,4,0,0,1,2.0,3
Ses05F_impro01_F011.wav,frustrated,33,7,7,3.857,2,0,0,1,7.0,8
Ses05F_impro01_F012.wav,frustrated,93,16,12,4.875,5,2,0,3,5.333,17
Ses05F_impro01_F013.wav,frustrated,227,42,36,4.429,11,0,0,3,14.0,46
Ses05F_impro01_F014.wav,frustrated,92,20,20,3.65,5,0,0,3,6.667,21
Ses05F_impro01_F015.wav,frustrated,3,1,1,3.0,1,0,0,1,1.0,1
Ses05F_impro01_F016.wav,frustrated,30,6,5,4.167,5,0,0,2,3.0,8
Ses05F_impro01_F017.wav,angry,117,26,22,3.538,3,1,0,2,13.0,27
Ses05F_impro01_F018.wav,angry,24,5,5,4.0,2,1,0,2,2.5,6
Ses05F_impro01_F019.wav,frustrated,71,16,15,3.5,1,1,0,1,16.0,16
Ses05F_impro01_F020.wav,angry,78,16,16,3.938,1,0,0,1,16.0,17
Ses05F_impro01_F021.wav,frustrated,41,9,9,3.667,1,1,0,1,9.0,9
Ses05F_impro01_F022.wav,frustrated,31,6,6,4.333,1,1,0,1,6.0,6
Ses05F_impro01_F023.wav,frustrated,5,1,1,5.0,1,0,0,1,1.0,1
Ses05F_impro01_M000.wav,neutral,120,24,22,4.042,7,0,0,4,6.0,26
Ses05F_impro01_M001.wav,frustrated,139,28,21,4.0,7,0,0,2,14.0,31
Ses05F_impro01_M002.wav,frustrated,110,23,20,3.826,6,0,0,1,23.0,25
Ses05F_impro01_M003.wav,neutral,151,29,24,4.241,8,0,0,4,7.25,31
Ses05F_impro01_M004.wav,frustrated,41,8,8,4.25,5,0,0,2,4.0,10
Ses05F_impro01_M005.wav,frustrated,60,12,12,4.083,3,0,0,1,12.0,12
Ses05F_impro01_M006.wav,frustrated,107,23,20,3.696,5,0,0,2,11.5,25
Ses05F_impro01_M007.wav,frustrated,37,8,8,3.75,3,0,0,2,4.0,9
Ses05F_impro01_M008.wav,frustrated,88,19,17,3.684,8,0,0,3,6.333,23
Ses05F_impro01_M009.wav,frustrated,177,37,34,3.811,11,0,0,5,7.4,40
Ses05F_impro01_M010.wav,frustrated,39,8,8,4.0,3,0,0,1,8.0,10
Ses05F_impro01_M011.wav,frustrated,173,34,29,4.118,3,0,0,2,17.0,35
Ses05F_impro01_M012.wav,frustrated,176,36,29,3.917,9,1,0,5,7.2,39
Ses05F_impro01_M013.wav,frustrated,137,28,24,3.929,6,0,0,3,9.333,31
Ses05F_impro01_M014.wav,frustrated,63,13,11,3.923,7,1,0,3,4.333,15
Ses05F_impro01_M015.wav,frustrated,27,5,4,4.6,2,2,0,2,2.5,5
Ses05F_impro01_M016.wav,frustrated,92,18,16,4.167,3,1,0,2,9.0,19
Ses05F_impro01_M017.wav,frustrated,84,16,14,4.312,5,0,0,2,8.0,19
Ses05F_impro01_M018.wav,frustrated,37,7,7,4.429,4,0,0,1,7.0,9
Ses05F_impro01_M019.wav,frustrated,120,23,18,4.261,4,0,0,3,7.667,24
Ses05F_impro01_M020.wav,frustrated,26,7,7,2.857,1,0,0,1,7.0,7
Ses05F_impro01_M021.wav,frustrated,69,14,14,4.0,6,0,0,2,7.0,16
Ses05F_impro01_M022.wav,frustrated,17,4,4,3.5,1,0,0,1,4.0,4
Ses05F_impro01_M023.wav,frustrated,104,21,21,4.0,7,0,0,3,7.0,24
Ses05F_impro01_M024.wav,frustrated,46,9,8,4.222,2,0,0,2,4.5,9
Ses05F_impro02_F001.wav,sad,5,1,1,5.0,3,0,0,1,1.0,1
Ses05F_impro02_F002.wav,sad,43,10,9,3.4,3,0,0,2,5.0,10
Ses05F_impro02_F003.wav,angry,31,5,5,5.4,3,0,0,1,5.0,6
Ses05F_impro02_F004.wav,sad,19,5,5,3.0,1,0,0,1,5.0,5
Ses05F_impro02_F005.wav,sad,45,10,9,3.6,2,0,0,1,10.0,11
Ses05F_impro02_F007.wav,sad,22,5,5,3.6,1,0,0,1,5.0,6
Ses05F_impro02_F008.wav,sad,13,3,3,3.667,2,0,0,1,3.0,4
Ses05F_impro02_F009.wav,sad,15,4,2,3.0,2,0,0,2,2.0,4
Ses05F_impro02_F010.wav,sad,130,27,24,3.852,8,0,0,4,6.75,28
Ses05F_impro02_F011.wav,sad,5,1,1,5.0,1,0,0,1,1.0,1
Ses05F_impro02_F012.wav,sad,31,6,6,4.333,3,0,0,2,3.0,7
Ses05F_impro02_F013.wav,frustrated,138,28,26,3.964,7,2,0,5,5.6,30
Ses05F_impro02_F014.wav,frustrated,46,9,8,4.222,5,0,0,2,4.5,10
Ses05F_impro02_F016.wav,frustrated,114,23,19,4.0,10,1,0,6,3.833,26
Ses05F_impro02_F017.wav,frustrated,104,21,21,4.0,4,0,0,3,7.0,22
Ses05F_impro02_F018.wav,frustrated,94,18,17,4.278,8,1,0,4,4.5,22
Ses05F_impro02_F020.wav,frustrated,15,3,3,4.333,2,1,0,1,3.0,4
Ses05F_impro02_F021.wav,sad,97,17,15,4.765,7,0,0,3,5.667,21
Ses05F_impro02_F022.wav,sad,137,30,25,3.6,10,0,0,5,6.0,32
Ses05F_impro02_F023.wav,sad,29,7,6,3.286,3,0,0,2,3.5,8
Ses05F_impro02_F024.wav,sad,30,5,5,5.2,1,0,0,1,5.0,5
Ses05F_impro02_F025.wav,frustrated,104,21,21,4.0,7,1,0,4,5.25,23
Ses05F_impro02_F026.wav,frustrated,76,13,11,4.923,8,0,0,4,3.25,15
Ses05F_impro02_F027.wav,sad,29,6,6,4.0,2,1,0,2,3.0,6
Ses05F_impro02_F028.wav,sad,7,2,2,3.0,1,0,0,1,2.0,2
Ses05F_impro02_F029.wav,sad,95,18,18,4.333,4,1,0,3,6.0,19
Ses05F_impro02_F030.wav,sad,34,6,6,4.833,1,0,0,1,6.0,6
Ses05F_impro02_F031.wav,sad,47,8,8,5.0,4,0,0,2,4.0,10
Ses05F_impro02_F032.wav,sad,54,10,10,4.5,2,0,0,1,10.0,11
Ses05F_impro02_F033.wav,sad,31,7,6,3.571,4,1,0,3,2.333,8
Ses05F_impro02_F034.wav,sad,17,5,4,2.6,1,0,0,1,5.0,5
Ses05F_impro02_F035.wav,sad,12,2,2,5.5,1,0,0,1,2.0,2
Ses05F_impro02_F036.wav,sad,5,1,1,5.0,1,0,0,1,1.0,1
Ses05F_impro02_F037.wav,sad,5,1,1,5.0,1,0,0,1,1.0,1
Ses05F_impro02_F038.wav,sad,39,9,9,3.444,3,0,0,2,4.5,10
Ses05F_impro02_M000.wav,neutral,11,3,3,3.0,1,1,0,1,3.0,3
Ses05F_impro02_M001.wav,frustrated,15,4,4,3.0,1,0,0,1,4.0,4
Ses05F_impro02_M002.wav,frustrated,18,4,4,3.75,1,1,0,1,4.0,4
Ses05F_impro02_M004.wav,angry,18,4,4,3.75,1,0,0,1,4.0,4
Ses05F_impro02_M005.wav,angry,67,14,14,3.857,2,0,0,1,14.0,15
Ses05F_impro02_M006.wav,frustrated,22,6,6,2.833,1,1,0,1,6.0,6
Ses05F_impro02_M007.wav,sad,80,19,12,3.263,5,0,0,3,6.333,21
Ses05F_impro02_M008.wav,frustrated,11,2,2,5.0,3,0,0,1,2.0,2
Ses05F_impro02_M009.wav,angry,71,13,12,4.538,3,0,0,2,6.5,14
Ses05F_impro02_M010.wav,angry,45,10,8,3.6,2,2,0,2,5.0,10
Ses05F_impro02_M011.wav,sad,70,14,12,4.071,3,2,0,3,4.667,14
Ses05F_impro02_M012.wav,sad,4,1,1,4.0,1,0,0,1,1.0,2
Ses05F_impro02_M013.wav,frustrated,71,15,13,3.8,2,2,0,2,7.5,15
Ses05F_impro02_M014.wav,angry,62,11,11,4.727,2,0,0,1,11.0,12
Ses05F_impro02_M015.wav,angry,87,17,16,4.176,6,0,0,3,5.667,20
Ses05F_impro02_M016.wav,frustrated,73,16,11,3.625,11,0,0,3,5.333,20
Ses05F_impro02_M023.wav,angry,129,24,16,4.417,12,0,0,6,4.0,30
Ses05F_impro02_M024.wav,sad,59,11,11,4.455,5,0,0,2,5.5,14
Ses05F_impro02_M025.wav,sad,14,3,3,4.0,2,0,0,1,3.0,4
Ses05F_impro02_M026.wav,sad,94,17,17,4.588,6,1,0,4,4.25,19
Ses05F_impro02_M027.wav,frustrated,61,11,11,4.636,2,1,0,1,11.0,12
Ses05F_impro02_M029.wav,sad,81,15,13,4.467,7,0,0,3,5.0,18
Ses05F_impro02_M030.wav,sad,62,12,12,4.25,5,0,0,4,3.0,13
Ses05F_impro02_M031.wav,sad,7,1,1,7.0,1,0,0,1,1.0,1
Ses05F_impro02_M032.wav,sad,13,3,3,3.667,2,0,0,1,3.0,4
Ses05F_impro02_M033.wav,sad,54,11,10,4.0,5,0,0,3,3.667,13
Ses05F_impro02_M034.wav,sad,96,16,11,5.062,13,0,0,7,2.286,22
Ses05F_impro02_M035.wav,sad,9,2,2,4.0,1,0,0,1,2.0,2
Ses05F_impro02_M036.wav,sad,119,23,21,4.217,6,1,0,3,7.667,23
Ses05F_impro02_M041.wav,sad,9,2,2,4.0,1,0,0,1,2.0,2
Ses05F_impro03_F000.wav,happy,18,4,4,3.75,2,0,0,1,4.0,4
Ses05F_impro03_F001.wav,happy,20,3,3,6.0,2,0,0,1,3.0,4
Ses05F_impro03_F002.wav,happy,13,3,3,3.667,3,0,0,2,1.5,3
Ses05F_impro03_F003.wav,happy,13,3,3,3.667,2,0,1,2,1.5,3
Ses05F_impro03_F004.wav,happy,7,1,1,7.0,2,0,0,1,1.0,2
Ses05F_impro03_F005.wav,happy,57,11,10,4.273,4,1,0,2,5.5,11
Ses05F_impro03_F006.wav,happy,9,2,2,4.0,1,0,0,2,1.0,2
Ses05F_impro03_F007.wav,happy,19,4,4,4.0,2,0,0,1,4.0,4
Ses05F_impro03_F008.wav,happy,102,18,14,4.722,11,1,0,4,4.5,21
Ses05F_impro03_F009.wav,happy,50,10,10,4.1,2,0,0,1,10.0,11
Ses05F_impro03_F010.wav,happy,51,12,11,3.333,4,2,0,3,4.0,12
Ses05F_impro03_F011.wav,happy,6,1,1,6.0,1,0,0,1,1.0,1
Ses05F_impro03_F012.wav,happy,64,12,12,4.417,4,1,0,2,6.0,13
Ses05F_impro03_F013.wav,happy,49,9,9,4.556,3,0,0,2,4.5,10
Ses05F_impro03_F014.wav,happy,42,9,9,3.778,2,0,0,1,9.0,9
Ses05F_impro03_F015.wav,happy,86,18,18,3.833,3,0,0,1,18.0,18
Ses05F_impro03_F016.wav,happy,66,12,10,4.583,3,0,0,2,6.0,12
Ses05F_impro03_F017.wav,happy,6,1,1,6.0,1,0,0,1,1.0,2
Ses05F_impro03_F018.wav,happy,24,4,4,5.25,2,0,0,2,2.0,4
Ses05F_impro03_F019.wav,happy,34,7,6,4.0,3,1,0,1,7.0,8
Ses05F_impro03_F020.wav,happy,22,4,4,4.75,3,0,2,2,2.0,4
Ses05F_impro03_F021.wav,happy,22,5,5,3.6,2,0,0,1,5.0,5
Ses05F_impro03_F022.wav,happy,24,5,5,4.0,2,0,0,1,5.0,5
Ses05F_impro03_F023.wav,happy,28,7,7,3.143,4,0,0,2,3.5,8
Ses05F_impro03_F024.wav,happy,57,11,11,4.273,6,0,0,2,5.5,12
Ses05F_impro03_F025.wav,happy,26,5,5,4.4,2,0,0,1,5.0,6
Ses05F_impro03_F026.wav,happy,5,1,1,5.0,1,0,0,1,1.0,1
Ses05F_impro03_F027.wav,happy,124,24,22,4.208,4,1,0,2,12.0,25
Ses05F_impro03_F028.wav,happy,7,2,2,3.0,1,0,0,1,2.0,2
Ses05F_impro03_F029.wav,happy,94,18,12,4.278,8,6,0,6,3.0,18
Ses05F_impro03_F030.wav,happy,75,11,11,5.909,5,0,0,3,3.667,13
Ses05F_impro03_F031.wav,happy,20,4,4,4.25,2,0,0,2,2.0,4
Ses05F_impro03_F032.wav,happy,7,1,1,7.0,2,0,0,1,1.0,2
Ses05F_impro03_F033.wav,happy,20,4,4,4.25,2,0,0,1,4.0,4
Ses05F_impro03_F034.wav,happy,28,6,5,3.833,5,0,0,1,6.0,7
Ses05F_impro03_F035.wav,happy,19,3,3,5.667,2,0,0,2,1.5,3
Ses05F_impro03_F036.wav,happy,15,2,2,7.0,2,0,0,1,2.0,3
Ses05F_impro03_F037.wav,happy,34,8,8,3.375,2,0,0,1,8.0,8
Ses05F_impro03_F038.wav,happy,80,19,16,3.263,2,0,0,1,19.0,19
Ses05F_impro03_F039.wav,happy,6,1,1,6.0,1,0,1,1,1.0,1
Ses05F_impro03_F040.wav,happy,28,5,5,4.8,2,0,0,1,5.0,6
Ses05F_impro03_F041.wav,happy,13,3,3,3.667,2,0,0,1,3.0,4
Ses05F_impro03_F042.wav,happy,27,6,5,3.667,3,0,0,1,6.0,7
Ses05F_impro03_F043.wav,happy,39,7,7,4.714,4,0,0,2,3.5,9
Ses05F_impro03_F044.wav,happy,18,4,4,3.75,1,0,0,1,4.0,4
Ses05F_impro03_F045.wav,happy,26,5,5,4.4,1,0,0,1,5.0,5
Ses05F_impro03_F046.wav,happy,66,13,12,4.154,3,0,0,2,6.5,14
Ses05F_impro03_F047.wav,happy,65,13,13,4.077,2,0,0,1,13.0,14
Ses05F_impro03_F048.wav,happy,37,8,7,3.75,6,0,0,2,4.0,9
Ses05F_impro03_F049.wav,happy,20,3,3,6.0,2,0,0,1,3.0,4
Ses05F_impro03_F050.wav,happy,5,1,1,5.0,1,0,0,1,1.0,1
Ses05F_impro03_F051.wav,happy,69,12,12,4.833,6,0,0,3,4.0,13
Ses05F_impro03_F052.wav,happy,42,10,9,3.3,4,0,0,2,5.0,10
Ses05F_impro03_F053.wav,happy,27,5,5,4.6,1,0,0,1,5.0,5
Ses05F_impro03_F054.wav,happy,5,1,1,5.0,1,0,0,1,1.0,1
Ses05F_impro03_F055.wav,happy,1331,444,1,2.0,0,0,0,1,444.0,444
Ses05F_impro03_F056.wav,happy,47,8,4,5.0,4,0,0,2,4.0,10
Ses05F_impro03_F057.wav,happy,80,14,13,4.786,4,1,0,3,4.667,14
Ses05F_impro03_F058.wav,happy,25,4,4,5.5,4,1,0,2,2.0,5
Ses05F_impro03_F059.wav,happy,14,3,3,4.0,1,0,0,1,3.0,3
Ses05F_impro03_F060.wav,happy,32,7,7,3.714,2,0,0,2,3.5,7
Ses05F_impro03_M000.wav,happy,5,1,1,5.0,1,1,0,1,1.0,1
Ses05F_impro03_M001.wav,happy,37,6,6,5.333,4,1,0,3,2.0,7
Ses05F_impro03_M003.wav,happy,7,2,2,3.0,1,0,1,1,2.0,2
Ses05F_impro03_M004.wav,happy,13,3,3,3.667,1,1,0,1,3.0,3
Ses05F_impro03_M005.wav,happy,45,9,7,4.111,5,1,1,2,4.5,9
Ses05F_impro03_M006.wav,happy,11,3,3,3.0,1,0,0,1,3.0,3
Ses05F_impro03_M007.wav,happy,93,18,15,4.222,5,0,0,4,4.5,19
Ses05F_impro03_M008.wav,happy,11,3,3,3.0,1,0,0,1,3.0,3
Ses05F_impro03_M009.wav,happy,28,5,5,4.8,2,0,0,2,2.5,5
Ses05F_impro03_M010.wav,happy,127,28,23,3.571,4,0,0,1,28.0,29
Ses05F_impro03_M011.wav,happy,70,14,14,4.071,7,0,0,4,3.5,16
Ses05F_impro03_M012.wav,happy,108,21,20,4.19,10,3,0,6,3.5,21
Ses05F_impro03_M013.wav,happy,64,9,6,6.222,5,0,0,4,2.25,10
Ses05F_impro03_M014.wav,happy,20,4,4,4.25,1,0,0,1,4.0,4
Ses05F_impro03_M015.wav,happy,24,5,5,4.0,2,0,0,2,2.5,5
Ses05F_impro03_M016.wav,happy,15,3,3,4.333,3,0,0,1,3.0,3
Ses05F_impro03_M017.wav,happy,20,4,4,4.25,1,1,0,1,4.0,4
Ses05F_impro03_M018.wav,happy,55,9,7,5.222,3,1,0,3,3.0,9
Ses05F_impro03_M019.wav,happy,98,20,19,3.95,8,3,0,5,4.0,22
Ses05F_impro03_M020.wav,happy,11,4,4,2.0,1,1,0,1,4.0,4
Ses05F_impro03_M021.wav,happy,34,7,7,4.0,3,0,0,1,7.0,7
Ses05F_impro03_M022.wav,happy,16,3,3,4.667,2,0,0,2,1.5,3
Ses05F_impro03_M023.wav,happy,69,18,12,2.889,1,1,0,1,18.0,18
Ses05F_impro03_M024.wav,happy,9,2,2,4.0,2,0,0,1,2.0,2
Ses05F_impro03_M025.wav,happy,28,5,5,4.8,3,1,0,1,5.0,6
Ses05F_impro03_M026.wav,happy,13,3,3,3.667,2,0,0,1,3.0,3
Ses05F_impro03_M027.wav,happy,57,9,9,5.444,5,0,0,5,1.8,10
Ses05F_impro03_M028.wav,happy,53,10,10,4.4,4,0,0,2,5.0,11
Ses05F_impro03_M029.wav,happy,98,17,15,4.824,3,1,0,2,8.5,17
Ses05F_impro03_M030.wav,happy,14,2,2,6.5,1,0,0,1,2.0,3
Ses05F_impro03_M031.wav,happy,31,5,5,5.4,2,0,0,1,5.0,6
Ses05F_impro03_M032.wav,happy,57,12,12,3.833,2,0,0,2,6.0,12
