orig_idx,file,emotion,label_id,split,group_id,session_id
8630,Ses05F_script01_2_M009.wav,frustrated,4,test,Ses05F,Ses05
8631,Ses05F_script01_2_M010.wav,frustrated,4,test,Ses05F,Ses05
8632,Ses05F_script01_2_M011.wav,frustrated,4,test,Ses05F,Ses05
8633,Ses05F_script01_2_M012.wav,frustrated,4,test,Ses05F,Ses05
8634,Ses05F_script01_2_M013.wav,frustrated,4,test,Ses05F,Ses05
8635,Ses05F_script01_2_M014.wav,frustrated,4,test,Ses05F,Ses05
8636,Ses05F_script01_2_M015.wav,frustrated,4,test,Ses05F,Ses05
8637,Ses05F_script01_2_M016.wav,angry,0,test,Ses05F,Ses05
8638,Ses05F_script01_2_M017.wav,angry,0,test,Ses05F,Ses05
8639,Ses05F_script01_3_F000.wav,happy,1,test,Ses05F,Ses05
8640,Ses05F_script01_3_F001.wav,happy,1,test,Ses05F,Ses05
8641,Ses05F_script01_3_F002.wav,happy,1,test,Ses05F,Ses05
8642,Ses05F_script01_3_F003.wav,happy,1,test,Ses05F,Ses05
8643,Ses05F_script01_3_F004.wav,frustrated,4,test,Ses05F,Ses05
8644,Ses05F_script01_3_F005.wav,frustrated,4,test,Ses05F,Ses05
8645,Ses05F_script01_3_F006.wav,sad,3,test,Ses05F,Ses05
8646,Ses05F_script01_3_F007.wav,frustrated,4,test,Ses05F,Ses05
8647,Ses05F_script01_3_F008.wav,neutral,2,test,Ses05F,Ses05
8648,Ses05F_script01_3_F009.wav,happy,1,test,Ses05F,Ses05
8649,Ses05F_script01_3_F010.wav,happy,1,test,Ses05F,Ses05
8650,Ses05F_script01_3_F011.wav,happy,1,test,Ses05F,Ses05
8651,Ses05F_script01_3_F012.wav,happy,1,test,Ses05F,Ses05
8652,Ses05F_script01_3_F013.wav,happy,1,test,Ses05F,Ses05
8653,Ses05F_script01_3_F014.wav,happy,1,test,Ses05F,Ses05
8654,Ses05F_script01_3_F015.wav,happy,1,test,Ses05F,Ses05
8655,Ses05F_script01_3_F016.wav,happy,1,test,Ses05F,Ses05
8656,Ses05F_script01_3_F017.wav,happy,1,test,Ses05F,Ses05
8657,Ses05F_script01_3_F018.wav,happy,1,test,Ses05F,Ses05
8658,Ses05F_script01_3_F019.wav,happy,1,test,Ses05F,Ses05
8659,Ses05F_script01_3_F020.wav,sad,3,test,Ses05F,Ses05
8660,Ses05F_script01_3_F021.wav,neutral,2,test,Ses05F,Ses05
8661,Ses05F_script01_3_F022.wav,sad,3,test,Ses05F,Ses05
8662,Ses05F_script01_3_F023.wav,sad,3,test,Ses05F,Ses05
8663,Ses05F_script01_3_F024.wav,neutral,2,test,Ses05F,Ses05
8664,Ses05F_script01_3_F025.wav,sad,3,test,Ses05F,Ses05
8665,Ses05F_script01_3_F026.wav,happy,1,test,Ses05F,Ses05
8666,Ses05F_script01_3_M000.wav,happy,1,test,Ses05F,Ses05
8667,Ses05F_script01_3_M001.wav,happy,1,test,Ses05F,Ses05
8669,Ses05F_script01_3_M003.wav,happy,1,test,Ses05F,Ses05
8670,Ses05F_script01_3_M004.wav,neutral,2,test,Ses05F,Ses05
8671,Ses05F_script01_3_M005.wav,happy,1,test,Ses05F,Ses05
8672,Ses05F_script01_3_M006.wav,neutral,2,test,Ses05F,Ses05
8673,Ses05F_script01_3_M007.wav,frustrated,4,test,Ses05F,Ses05
8674,Ses05F_script01_3_M008.wav,happy,1,test,Ses05F,Ses05
8675,Ses05F_script01_3_M009.wav,happy,1,test,Ses05F,Ses05
8676,Ses05F_script01_3_M010.wav,happy,1,test,Ses05F,Ses05
8677,Ses05F_script01_3_M011.wav,happy,1,test,Ses05F,Ses05
8678,Ses05F_script01_3_M012.wav,happy,1,test,Ses05F,Ses05
8679,Ses05F_script01_3_M013.wav,happy,1,test,Ses05F,Ses05
8680,Ses05F_script01_3_M014.wav,happy,1,test,Ses05F,Ses05
8681,Ses05F_script01_3_M015.wav,happy,1,test,Ses05F,Ses05
8682,Ses05F_script01_3_M016.wav,happy,1,test,Ses05F,Ses05
8683,Ses05F_script01_3_M017.wav,happy,1,test,Ses05F,Ses05
8684,Ses05F_script01_3_M018.wav,happy,1,test,Ses05F,Ses05
8685,Ses05F_script01_3_M019.wav,happy,1,test,Ses05F,Ses05
8686,Ses05F_script01_3_M020.wav,happy,1,test,Ses05F,Ses05
8687,Ses05F_script01_3_M021.wav,sad,3,test,Ses05F,Ses05
8688,Ses05F_script01_3_M022.wav,frustrated,4,test,Ses05F,Ses05
8689,Ses05F_script01_3_M023.wav,sad,3,test,Ses05F,Ses05
8690,Ses05F_script01_3_M024.wav,sad,3,test,Ses05F,Ses05
8691,Ses05F_script01_3_M025.wav,sad,3,test,Ses05F,Ses05
8692,Ses05F_script01_3_M026.wav,sad,3,test,Ses05F,Ses05
8693,Ses05F_script01_3_M027.wav,sad,3,test,Ses05F,Ses05
8694,Ses05F_script01_3_M028.wav,sad,3,test,Ses05F,Ses05
8695,Ses05F_script01_3_M029.wav,sad,3,test,Ses05F,Ses05
8696,Ses05F_script01_3_M030.wav,sad,3,test,Ses05F,Ses05
8697,Ses05F_script01_3_M031.wav,sad,3,test,Ses05F,Ses05
8698,Ses05F_script01_3_M032.wav,sad,3,test,Ses05F,Ses05
8699,Ses05F_script01_3_M033.wav,sad,3,test,Ses05F,Ses05
8700,Ses05F_script01_3_M034.wav,sad,3,test,Ses05F,Ses05
8701,Ses05F_script01_3_M035.wav,sad,3,test,Ses05F,Ses05
8702,Ses05F_script01_3_M036.wav,sad,3,test,Ses05F,Ses05
8703,Ses05F_script01_3_M037.wav,sad,3,test,Ses05F,Ses05
8704,Ses05F_script01_3_M038.wav,frustrated,4,test,Ses05F,Ses05
8705,Ses05F_script01_3_M039.wav,happy,1,test,Ses05F,Ses05
8706,Ses05F_script01_3_M040.wav,happy,1,test,Ses05F,Ses05
8707,Ses05F_script02_1_F000.wav,neutral,2,test,Ses05F,Ses05
8708,Ses05F_script02_1_F001.wav,neutral,2,test,Ses05F,Ses05
8709,Ses05F_script02_1_F002.wav,frustrated,4,test,Ses05F,Ses05
8710,Ses05F_script02_1_F003.wav,frustrated,4,test,Ses05F,Ses05
8711,Ses05F_script02_1_F004.wav,frustrated,4,test,Ses05F,Ses05
8712,Ses05F_script02_1_F005.wav,neutral,2,test,Ses05F,Ses05
8713,Ses05F_script02_1_F006.wav,frustrated,4,test,Ses05F,Ses05
8714,Ses05F_script02_1_F007.wav,neutral,2,test,Ses05F,Ses05
8715,Ses05F_script02_1_F008.wav,frustrated,4,test,Ses05F,Ses05
8716,Ses05F_script02_1_F009.wav,sad,3,test,Ses05F,Ses05
8717,Ses05F_script02_1_F010.wav,frustrated,4,test,Ses05F,Ses05
8718,Ses05F_script02_1_F011.wav,neutral,2,test,Ses05F,Ses05
8719,Ses05F_script02_1_F012.wav,neutral,2,test,Ses05F,Ses05
8720,Ses05F_script02_1_F013.wav,frustrated,4,test,Ses05F,Ses05
8721,Ses05F_script02_1_F014.wav,frustrated,4,test,Ses05F,Ses05
8722,Ses05F_script02_1_F015.wav,neutral,2,test,Ses05F,Ses05
8723,Ses05F_script02_1_F016.wav,neutral,2,test,Ses05F,Ses05
8724,Ses05F_script02_1_F017.wav,frustrated,4,test,Ses05F,Ses05
8725,Ses05F_script02_1_F018.wav,frustrated,4,test,Ses05F,Ses05
8726,Ses05F_script02_1_F019.wav,frustrated,4,test,Ses05F,Ses05
8727,Ses05F_script02_1_M000.wav,happy,1,test,Ses05F,Ses05
8728,Ses05F_script02_1_M001.wav,happy,1,test,Ses05F,Ses05
8729,Ses05F_script02_1_M002.wav,happy,1,test,Ses05F,Ses05
8730,Ses05F_script02_1_M003.wav,happy,1,test,Ses05F,Ses05
8731,Ses05F_script02_1_M004.wav,frustrated,4,test,Ses05F,Ses05
8732,Ses05F_script02_1_M005.wav,frustrated,4,test,Ses05F,Ses05
8733,Ses05F_script02_1_M006.wav,frustrated,4,test,Ses05F,Ses05
8734,Ses05F_script02_1_M007.wav,frustrated,4,test,Ses05F,Ses05
8735,Ses05F_script02_1_M008.wav,frustrated,4,test,Ses05F,Ses05
8736,Ses05F_script02_1_M009.wav,happy,1,test,Ses05F,Ses05
8737,Ses05F_script02_1_M010.wav,happy,1,test,Ses05F,Ses05
8738,Ses05F_script02_1_M011.wav,happy,1,test,Ses05F,Ses05
8739,Ses05F_script02_1_M012.wav,happy,1,test,Ses05F,Ses05
8740,Ses05F_script02_1_M013.wav,frustrated,4,test,Ses05F,Ses05
8741,Ses05F_script02_1_M014.wav,happy,1,test,Ses05F,Ses05
8742,Ses05F_script02_1_M015.wav,happy,1,test,Ses05F,Ses05
8743,Ses05F_script02_1_M016.wav,happy,1,test,Ses05F,Ses05
8744,Ses05F_script02_1_M017.wav,frustrated,4,test,Ses05F,Ses05
8745,Ses05F_script02_1_M018.wav,happy,1,test,Ses05F,Ses05
8746,Ses05F_script02_1_M019.wav,happy,1,test,Ses05F,Ses05
8747,Ses05F_script02_1_M020.wav,happy,1,test,Ses05F,Ses05
8748,Ses05F_script02_1_M021.wav,happy,1,test,Ses05F,Ses05
8749,Ses05F_script02_1_M022.wav,happy,1,test,Ses05F,Ses05
8750,Ses05F_script02_1_M023.wav,happy,1,test,Ses05F,Ses05
8751,Ses05F_script02_1_M024.wav,happy,1,test,Ses05F,Ses05
8753,Ses05F_script02_1_M026.wav,frustrated,4,test,Ses05F,Ses05
8754,Ses05F_script02_1_M027.wav,frustrated,4,test,Ses05F,Ses05
8755,Ses05F_script02_1_M028.wav,happy,1,test,Ses05F,Ses05
8756,Ses05F_script02_1_M029.wav,happy,1,test,Ses05F,Ses05
8757,Ses05F_script02_1_M030.wav,happy,1,test,Ses05F,Ses05
8758,Ses05F_script02_1_M031.wav,happy,1,test,Ses05F,Ses05
8759,Ses05F_script02_1_M032.wav,happy,1,test,Ses05F,Ses05
8760,Ses05F_script02_1_M033.wav,happy,1,test,Ses05F,Ses05
8761,Ses05F_script02_1_M034.wav,happy,1,test,Ses05F,Ses05
8762,Ses05F_script02_2_F000.wav,sad,3,test,Ses05F,Ses05
8763,Ses05F_script02_2_F001.wav,sad,3,test,Ses05F,Ses05
8764,Ses05F_script02_2_F002.wav,frustrated,4,test,Ses05F,Ses05
8765,Ses05F_script02_2_F003.wav,frustrated,4,test,Ses05F,Ses05
8766,Ses05F_script02_2_F004.wav,frustrated,4,test,Ses05F,Ses05
8767,Ses05F_script02_2_F005.wav,angry,0,test,Ses05F,Ses05
8768,Ses05F_script02_2_F006.wav,frustrated,4,test,Ses05F,Ses05
8769,Ses05F_script02_2_F007.wav,frustrated,4,test,Ses05F,Ses05
8770,Ses05F_script02_2_F008.wav,frustrated,4,test,Ses05F,Ses05
8771,Ses05F_script02_2_F009.wav,frustrated,4,test,Ses05F,Ses05
8772,Ses05F_script02_2_F010.wav,frustrated,4,test,Ses05F,Ses05
8773,Ses05F_script02_2_F011.wav,frustrated,4,test,Ses05F,Ses05
8774,Ses05F_script02_2_F012.wav,frustrated,4,test,Ses05F,Ses05
8775,Ses05F_script02_2_F013.wav,sad,3,test,Ses05F,Ses05
8776,Ses05F_script02_2_F014.wav,sad,3,test,Ses05F,Ses05
8777,Ses05F_script02_2_F015.wav,happy,1,test,Ses05F,Ses05
8778,Ses05F_script02_2_F016.wav,sad,3,test,Ses05F,Ses05
8779,Ses05F_script02_2_F017.wav,sad,3,test,Ses05F,Ses05
8780,Ses05F_script02_2_F018.wav,sad,3,test,Ses05F,Ses05
8781,Ses05F_script02_2_F019.wav,sad,3,test,Ses05F,Ses05
8782,Ses05F_script02_2_F020.wav,frustrated,4,test,Ses05F,Ses05
8783,Ses05F_script02_2_F021.wav,frustrated,4,test,Ses05F,Ses05
8784,Ses05F_script02_2_F022.wav,frustrated,4,test,Ses05F,Ses05
8785,Ses05F_script02_2_F023.wav,frustrated,4,test,Ses05F,Ses05
8786,Ses05F_script02_2_F024.wav,frustrated,4,test,Ses05F,Ses05
8787,Ses05F_script02_2_F025.wav,sad,3,test,Ses05F,Ses05
8788,Ses05F_script02_2_F026.wav,sad,3,test,Ses05F,Ses05
8789,Ses05F_script02_2_F027.wav,sad,3,test,Ses05F,Ses05
8790,Ses05F_script02_2_F028.wav,sad,3,test,Ses05F,Ses05
8791,Ses05F_script02_2_F029.wav,sad,3,test,Ses05F,Ses05
8792,Ses05F_script02_2_F030.wav,sad,3,test,Ses05F,Ses05
8793,Ses05F_script02_2_F031.wav,frustrated,4,test,Ses05F,Ses05
8794,Ses05F_script02_2_F032.wav,sad,3,test,Ses05F,Ses05
8795,Ses05F_script02_2_F033.wav,happy,1,test,Ses05F,Ses05
8796,Ses05F_script02_2_F034.wav,happy,1,test,Ses05F,Ses05
8797,Ses05F_script02_2_F035.wav,happy,1,test,Ses05F,Ses05
8798,Ses05F_script02_2_F036.wav,happy,1,test,Ses05F,Ses05
8799,Ses05F_script02_2_F037.wav,happy,1,test,Ses05F,Ses05
8800,Ses05F_script02_2_F038.wav,happy,1,test,Ses05F,Ses05
8801,Ses05F_script02_2_M000.wav,happy,1,test,Ses05F,Ses05
8802,Ses05F_script02_2_M001.wav,frustrated,4,test,Ses05F,Ses05
8803,Ses05F_script02_2_M002.wav,neutral,2,test,Ses05F,Ses05
8804,Ses05F_script02_2_M003.wav,neutral,2,test,Ses05F,Ses05
8805,Ses05F_script02_2_M004.wav,frustrated,4,test,Ses05F,Ses05
8806,Ses05F_script02_2_M005.wav,neutral,2,test,Ses05F,Ses05
8807,Ses05F_script02_2_M006.wav,frustrated,4,test,Ses05F,Ses05
8808,Ses05F_script02_2_M007.wav,frustrated,4,test,Ses05F,Ses05
8809,Ses05F_script02_2_M008.wav,frustrated,4,test,Ses05F,Ses05
8810,Ses05F_script02_2_M009.wav,frustrated,4,test,Ses05F,Ses05
8811,Ses05F_script02_2_M010.wav,neutral,2,test,Ses05F,Ses05
8812,Ses05F_script02_2_M011.wav,frustrated,4,test,Ses05F,Ses05
8813,Ses05F_script02_2_M012.wav,frustrated,4,test,Ses05F,Ses05
8814,Ses05F_script02_2_M013.wav,frustrated,4,test,Ses05F,Ses05
8815,Ses05F_script02_2_M014.wav,frustrated,4,test,Ses05F,Ses05
8816,Ses05F_script02_2_M015.wav,frustrated,4,test,Ses05F,Ses05
8817,Ses05F_script02_2_M016.wav,neutral,2,test,Ses05F,Ses05
8818,Ses05F_script02_2_M017.wav,frustrated,4,test,Ses05F,Ses05
8819,Ses05F_script02_2_M018.wav,happy,1,test,Ses05F,Ses05
8820,Ses05F_script02_2_M019.wav,happy,1,test,Ses05F,Ses05
8821,Ses05F_script02_2_M020.wav,happy,1,test,Ses05F,Ses05
8822,Ses05F_script02_2_M021.wav,happy,1,test,Ses05F,Ses05
8823,Ses05F_script02_2_M022.wav,frustrated,4,test,Ses05F,Ses05
8824,Ses05F_script02_2_M023.wav,frustrated,4,test,Ses05F,Ses05
8825,Ses05F_script02_2_M024.wav,frustrated,4,test,Ses05F,Ses05
8826,Ses05F_script02_2_M025.wav,angry,0,test,Ses05F,Ses05
8827,Ses05F_script02_2_M026.wav,angry,0,test,Ses05F,Ses05
8828,Ses05F_script02_2_M027.wav,frustrated,4,test,Ses05F,Ses05
8829,Ses05F_script02_2_M028.wav,frustrated,4,test,Ses05F,Ses05
8830,Ses05F_script02_2_M029.wav,frustrated,4,test,Ses05F,Ses05
8831,Ses05F_script02_2_M030.wav,frustrated,4,test,Ses05F,Ses05
8832,Ses05F_script02_2_M031.wav,sad,3,test,Ses05F,Ses05
8833,Ses05F_script02_2_M032.wav,sad,3,test,Ses05F,Ses05
8834,Ses05F_script02_2_M033.wav,sad,3,test,Ses05F,Ses05
8835,Ses05F_script02_2_M034.wav,frustrated,4,test,Ses05F,Ses05
8836,Ses05F_script02_2_M035.wav,happy,1,test,Ses05F,Ses05
8837,Ses05F_script02_2_M036.wav,happy,1,test,Ses05F,Ses05
8838,Ses05F_script02_2_M037.wav,happy,1,test,Ses05F,Ses05
8839,Ses05F_script02_2_M038.wav,happy,1,test,Ses05F,Ses05
8840,Ses05F_script02_2_M039.wav,happy,1,test,Ses05F,Ses05
8841,Ses05F_script02_2_M040.wav,happy,1,test,Ses05F,Ses05
8842,Ses05F_script02_2_M041.wav,happy,1,test,Ses05F,Ses05
8843,Ses05F_script03_1_F000.wav,happy,1,test,Ses05F,Ses05
8844,Ses05F_script03_1_F001.wav,happy,1,test,Ses05F,Ses05
8845,Ses05F_script03_1_F002.wav,happy,1,test,Ses05F,Ses05
8846,Ses05F_script03_1_F003.wav,happy,1,test,Ses05F,Ses05
8847,Ses05F_script03_1_F004.wav,happy,1,test,Ses05F,Ses05
8848,Ses05F_script03_1_F005.wav,happy,1,test,Ses05F,Ses05
8849,Ses05F_script03_1_F006.wav,happy,1,test,Ses05F,Ses05
8850,Ses05F_script03_1_F007.wav,happy,1,test,Ses05F,Ses05
8851,Ses05F_script03_1_F008.wav,happy,1,test,Ses05F,Ses05
8852,Ses05F_script03_1_F009.wav,frustrated,4,test,Ses05F,Ses05
8853,Ses05F_script03_1_F010.wav,neutral,2,test,Ses05F,Ses05
8854,Ses05F_script03_1_F011.wav,neutral,2,test,Ses05F,Ses05
8855,Ses05F_script03_1_F012.wav,frustrated,4,test,Ses05F,Ses05
8856,Ses05F_script03_1_F013.wav,neutral,2,test,Ses05F,Ses05
8857,Ses05F_script03_1_F014.wav,frustrated,4,test,Ses05F,Ses05
8858,Ses05F_script03_1_F015.wav,neutral,2,test,Ses05F,Ses05
8859,Ses05F_script03_1_F016.wav,frustrated,4,test,Ses05F,Ses05
8860,Ses05F_script03_1_F017.wav,frustrated,4,test,Ses05F,Ses05
8861,Ses05F_script03_1_F018.wav,frustrated,4,test,Ses05F,Ses05
8862,Ses05F_script03_1_F019.wav,neutral,2,test,Ses05F,Ses05
8863,Ses05F_script03_1_F020.wav,happy,1,test,Ses05F,Ses05
8864,Ses05F_script03_1_F021.wav,happy,1,test,Ses05F,Ses05
8865,Ses05F_script03_1_F022.wav,happy,1,test,Ses05F,Ses05
8866,Ses05F_script03_1_F023.wav,happy,1,test,Ses05F,Ses05
8867,Ses05F_script03_1_F024.wav,happy,1,test,Ses05F,Ses05
8868,Ses05F_script03_1_F025.wav,happy,1,test,Ses05F,Ses05
8869,Ses05F_script03_1_F026.wav,happy,1,test,Ses05F,Ses05
8870,Ses05F_script03_1_F027.wav,happy,1,test,Ses05F,Ses05
8871,Ses05F_script03_1_F028.wav,happy,1,test,Ses05F,Ses05
8872,Ses05F_script03_1_F029.wav,happy,1,test,Ses05F,Ses05
8873,Ses05F_script03_1_F030.wav,happy,1,test,Ses05F,Ses05
8874,Ses05F_script03_1_F031.wav,happy,1,test,Ses05F,Ses05
8875,Ses05F_script03_1_F032.wav,happy,1,test,Ses05F,Ses05
8876,Ses05F_script03_1_F033.wav,neutral,2,test,Ses05F,Ses05
8877,Ses05F_script03_1_M000.wav,happy,1,test,Ses05F,Ses05
8878,Ses05F_script03_1_M001.wav,happy,1,test,Ses05F,Ses05
8882,Ses05F_script03_1_M005.wav,happy,1,test,Ses05F,Ses05
8884,Ses05F_script03_1_M007.wav,happy,1,test,Ses05F,Ses05
8885,Ses05F_script03_1_M008.wav,happy,1,test,Ses05F,Ses05
8886,Ses05F_script03_1_M009.wav,frustrated,4,test,Ses05F,Ses05
8887,Ses05F_script03_1_M010.wav,frustrated,4,test,Ses05F,Ses05
8888,Ses05F_script03_1_M011.wav,happy,1,test,Ses05F,Ses05
8889,Ses05F_script03_1_M012.wav,happy,1,test,Ses05F,Ses05
8890,Ses05F_script03_1_M013.wav,happy,1,test,Ses05F,Ses05
8891,Ses05F_script03_1_M014.wav,happy,1,test,Ses05F,Ses05
8892,Ses05F_script03_1_M015.wav,happy,1,test,Ses05F,Ses05
8893,Ses05F_script03_1_M016.wav,happy,1,test,Ses05F,Ses05
8894,Ses05F_script03_1_M017.wav,happy,1,test,Ses05F,Ses05
8895,Ses05F_script03_1_M018.wav,happy,1,test,Ses05F,Ses05
8896,Ses05F_script03_1_M019.wav,happy,1,test,Ses05F,Ses05
8897,Ses05F_script03_1_M020.wav,happy,1,test,Ses05F,Ses05
8898,Ses05F_script03_1_M021.wav,happy,1,test,Ses05F,Ses05
8899,Ses05F_script03_1_M022.wav,happy,1,test,Ses05F,Ses05
8900,Ses05F_script03_1_M023.wav,happy,1,test,Ses05F,Ses05
8901,Ses05F_script03_1_M024.wav,happy,1,test,Ses05F,Ses05
8902,Ses05F_script03_1_M025.wav,happy,1,test,Ses05F,Ses05
8903,Ses05F_script03_1_M026.wav,happy,1,test,Ses05F,Ses05
8904,Ses05F_script03_1_M027.wav,happy,1,test,Ses05F,Ses05
8905,Ses05F_script03_1_M028.wav,happy,1,test,Ses05F,Ses05
8906,Ses05F_script03_1_M029.wav,happy,1,test,Ses05F,Ses05
8907,Ses05F_script03_1_M030.wav,neutral,2,test,Ses05F,Ses05
8908,Ses05F_script03_1_M031.wav,happy,1,test,Ses05F,Ses05
8909,Ses05F_script03_1_M032.wav,happy,1,test,Ses05F,Ses05
8910,Ses05F_script03_1_M033.wav,happy,1,test,Ses05F,Ses05
8911,Ses05F_script03_2_F000.wav,neutral,2,test,Ses05F,Ses05
8912,Ses05F_script03_2_F001.wav,neutral,2,test,Ses05F,Ses05
8913,Ses05F_script03_2_F002.wav,frustrated,4,test,Ses05F,Ses05
8914,Ses05F_script03_2_F003.wav,neutral,2,test,Ses05F,Ses05
8915,Ses05F_script03_2_F004.wav,neutral,2,test,Ses05F,Ses05
8916,Ses05F_script03_2_F005.wav,neutral,2,test,Ses05F,Ses05
8917,Ses05F_script03_2_F006.wav,neutral,2,test,Ses05F,Ses05
8918,Ses05F_script03_2_F007.wav,frustrated,4,test,Ses05F,Ses05
8919,Ses05F_script03_2_F008.wav,frustrated,4,test,Ses05F,Ses05
8920,Ses05F_script03_2_F009.wav,frustrated,4,test,Ses05F,Ses05
8921,Ses05F_script03_2_F010.wav,neutral,2,test,Ses05F,Ses05
8922,Ses05F_script03_2_F011.wav,neutral,2,test,Ses05F,Ses05
8923,Ses05F_script03_2_F012.wav,neutral,2,test,Ses05F,Ses05
8924,Ses05F_script03_2_F013.wav,frustrated,4,test,Ses05F,Ses05
8925,Ses05F_script03_2_F014.wav,neutral,2,test,Ses05F,Ses05
8926,Ses05F_script03_2_F015.wav,frustrated,4,test,Ses05F,Ses05
8927,Ses05F_script03_2_F016.wav,frustrated,4,test,Ses05F,Ses05
8928,Ses05F_script03_2_F017.wav,angry,0,test,Ses05F,Ses05
8929,Ses05F_script03_2_F018.wav,angry,0,test,Ses05F,Ses05
8930,Ses05F_script03_2_F019.wav,angry,0,test,Ses05F,Ses05
8931,Ses05F_script03_2_F020.wav,angry,0,test,Ses05F,Ses05
8932,Ses05F_script03_2_F021.wav,angry,0,test,Ses05F,Ses05
8933,Ses05F_script03_2_F022.wav,neutral,2,test,Ses05F,Ses05
8934,Ses05F_script03_2_F023.wav,angry,0,test,Ses05F,Ses05
8935,Ses05F_script03_2_F024.wav,angry,0,test,Ses05F,Ses05
8936,Ses05F_script03_2_F025.wav,frustrated,4,test,Ses05F,Ses05
8937,Ses05F_script03_2_F026.wav,frustrated,4,test,Ses05F,Ses05
8938,Ses05F_script03_2_F027.wav,angry,0,test,Ses05F,Ses05
8939,Ses05F_script03_2_F028.wav,frustrated,4,test,Ses05F,Ses05
8940,Ses05F_script03_2_F029.wav,angry,0,test,Ses05F,Ses05
8941,Ses05F_script03_2_F030.wav,angry,0,test,Ses05F,Ses05
8942,Ses05F_script03_2_F031.wav,angry,0,test,Ses05F,Ses05
8943,Ses05F_script03_2_F032.wav,angry,0,test,Ses05F,Ses05
8944,Ses05F_script03_2_F033.wav,angry,0,test,Ses05F,Ses05
8945,Ses05F_script03_2_F034.wav,angry,0,test,Ses05F,Ses05
8946,Ses05F_script03_2_F035.wav,angry,0,test,Ses05F,Ses05
8947,Ses05F_script03_2_F036.wav,angry,0,test,Ses05F,Ses05
8948,Ses05F_script03_2_F037.wav,angry,0,test,Ses05F,Ses05
8949,Ses05F_script03_2_F038.wav,angry,0,test,Ses05F,Ses05
8950,Ses05F_script03_2_F039.wav,angry,0,test,Ses05F,Ses05
8951,Ses05F_script03_2_F040.wav,angry,0,test,Ses05F,Ses05
8952,Ses05F_script03_2_F041.wav,angry,0,test,Ses05F,Ses05
8953,Ses05F_script03_2_M000.wav,frustrated,4,test,Ses05F,Ses05
8954,Ses05F_script03_2_M001.wav,frustrated,4,test,Ses05F,Ses05
8955,Ses05F_script03_2_M002.wav,frustrated,4,test,Ses05F,Ses05
8956,Ses05F_script03_2_M003.wav,frustrated,4,test,Ses05F,Ses05
8957,Ses05F_script03_2_M004.wav,angry,0,test,Ses05F,Ses05
8958,Ses05F_script03_2_M005.wav,angry,0,test,Ses05F,Ses05
8959,Ses05F_script03_2_M006.wav,frustrated,4,test,Ses05F,Ses05
8960,Ses05F_script03_2_M007.wav,angry,0,test,Ses05F,Ses05
8961,Ses05F_script03_2_M008.wav,angry,0,test,Ses05F,Ses05
8962,Ses05F_script03_2_M009.wav,neutral,2,test,Ses05F,Ses05
8963,Ses05F_script03_2_M010.wav,neutral,2,test,Ses05F,Ses05
8964,Ses05F_script03_2_M011.wav,frustrated,4,test,Ses05F,Ses05
8965,Ses05F_script03_2_M012.wav,frustrated,4,test,Ses05F,Ses05
8966,Ses05F_script03_2_M013.wav,angry,0,test,Ses05F,Ses05
8967,Ses05F_script03_2_M014.wav,angry,0,test,Ses05F,Ses05
8968,Ses05F_script03_2_M015.wav,frustrated,4,test,Ses05F,Ses05
8969,Ses05F_script03_2_M016.wav,angry,0,test,Ses05F,Ses05
8970,Ses05F_script03_2_M017.wav,frustrated,4,test,Ses05F,Ses05
8971,Ses05F_script03_2_M018.wav,frustrated,4,test,Ses05F,Ses05
8972,Ses05F_script03_2_M019.wav,angry,0,test,Ses05F,Ses05
8973,Ses05F_script03_2_M020.wav,frustrated,4,test,Ses05F,Ses05
8974,Ses05F_script03_2_M021.wav,frustrated,4,test,Ses05F,Ses05
8975,Ses05F_script03_2_M022.wav,angry,0,test,Ses05F,Ses05
8976,Ses05F_script03_2_M023.wav,frustrated,4,test,Ses05F,Ses05
8977,Ses05F_script03_2_M024.wav,angry,0,test,Ses05F,Ses05
8978,Ses05F_script03_2_M025.wav,angry,0,test,Ses05F,Ses05
8979,Ses05F_script03_2_M026.wav,angry,0,test,Ses05F,Ses05
8980,Ses05F_script03_2_M027.wav,frustrated,4,test,Ses05F,Ses05
8981,Ses05F_script03_2_M028.wav,frustrated,4,test,Ses05F,Ses05
8982,Ses05F_script03_2_M029.wav,frustrated,4,test,Ses05F,Ses05
8983,Ses05F_script03_2_M030.wav,frustrated,4,test,Ses05F,Ses05
8984,Ses05F_script03_2_M031.wav,frustrated,4,test,Ses05F,Ses05
8985,Ses05F_script03_2_M032.wav,frustrated,4,test,Ses05F,Ses05
8986,Ses05F_script03_2_M033.wav,frustrated,4,test,Ses05F,Ses05
8987,Ses05F_script03_2_M034.wav,frustrated,4,test,Ses05F,Ses05
8988,Ses05F_script03_2_M035.wav,frustrated,4,test,Ses05F,Ses05
8989,Ses05F_script03_2_M036.wav,frustrated,4,test,Ses05F,Ses05
8990,Ses05F_script03_2_M037.wav,angry,0,test,Ses05F,Ses05
8991,Ses05F_script03_2_M038.wav,angry,0,test,Ses05F,Ses05
8992,Ses05F_script03_2_M039.wav,angry,0,test,Ses05F,Ses05
8993,Ses05F_script03_2_M040.wav,angry,0,test,Ses05F,Ses05
8994,Ses05F_script03_2_M041.wav,angry,0,test,Ses05F,Ses05
8995,Ses05F_script03_2_M042.wav,angry,0,test,Ses05F,Ses05
