orig_idx,file,emotion,label_id,split
2904,Ses02M_impro05_F012.wav,neutral,2,val
5295,Ses03M_script01_1_M026.wav,frustrated,4,val
2690,Ses02F_script03_2_M030.wav,angry,0,val
2189,Ses02F_impro08_M015.wav,neutral,2,val
4364,Ses03F_script02_2_F025.wav,sad,3,val
8501,Ses05F_impro08_M014.wav,frustrated,4,val
5522,Ses03M_script02_2_F017.wav,frustrated,4,val
1873,Ses02F_impro02_F005.wav,sad,3,val
4500,Ses03F_script03_2_F001.wav,happy,1,val
8156,Ses05F_impro04_F027.wav,frustrated,4,val
3638,Ses03F_impro01_F008.wav,frustrated,4,val
1270,Ses01M_impro07_M026.wav,neutral,2,val
2461,Ses02F_script02_2_F004.wav,frustrated,4,val
4039,Ses03F_impro08_M026.wav,frustrated,4,val
1194,Ses01M_impro06_M016.wav,sad,3,val
7400,Ses04M_script01_1_F039.wav,angry,0,val
5819,Ses04F_impro02_F004.wav,frustrated,4,val
6578,Ses04F_script02_1_M008.wav,frustrated,4,val
7158,Ses04M_impro05_M028.wav,frustrated,4,val
7220,Ses04M_impro07_F003.wav,happy,1,val
7221,Ses04M_impro07_F004.wav,happy,1,val
4623,Ses03M_impro01_M009.wav,frustrated,4,val
2331,Ses02F_script01_3_F009.wav,sad,3,val
6490,Ses04F_script01_3_F022.wav,frustrated,4,val
6620,Ses04F_script02_2_F007.wav,angry,0,val
1615,Ses01M_script02_2_M022.wav,neutral,2,val
2422,Ses02F_script02_1_M010.wav,neutral,2,val
2880,Ses02M_impro04_M011.wav,frustrated,4,val
2484,Ses02F_script02_2_F027.wav,frustrated,4,val
5680,Ses03M_script03_2_F007.wav,frustrated,4,val
8204,Ses05F_impro04_M028.wav,neutral,2,val
5856,Ses04F_impro02_M016.wav,frustrated,4,val
8253,Ses05F_impro05_F033.wav,angry,0,val
2487,Ses02F_script02_2_F030.wav,frustrated,4,val
8788,Ses05F_script02_2_F026.wav,sad,3,val
9165,Ses05M_impro03_M031.wav,happy,1,val
6770,Ses04F_script03_1_M027.wav,neutral,2,val
2611,Ses02F_script03_1_M030.wav,happy,1,val
3798,Ses03F_impro04_F021.wav,frustrated,4,val
1562,Ses01M_script02_2_F017.wav,frustrated,4,val
3474,Ses02M_script02_2_M046.wav,happy,1,val
547,Ses01F_script02_1_F008.wav,neutral,2,val
5531,Ses03M_script02_2_F026.wav,frustrated,4,val
1910,Ses02F_impro03_F015.wav,happy,1,val
7471,Ses04M_script01_2_M000.wav,neutral,2,val
6742,Ses04F_script03_1_F030.wav,happy,1,val
6731,Ses04F_script03_1_F019.wav,happy,1,val
851,Ses01F_script03_2_M031.wav,neutral,2,val
7827,Ses04M_script03_2_M015.wav,frustrated,4,val
9530,Ses05M_script01_1_M012.wav,frustrated,4,val
6349,Ses04F_script01_1_F013.wav,angry,0,val
2724,Ses02M_impro01_F016.wav,neutral,2,val
5174,Ses03M_impro08b_F000.wav,sad,3,val
5700,Ses03M_script03_2_F027.wav,frustrated,4,val
7293,Ses04M_impro07_M036.wav,neutral,2,val
1462,Ses01M_script01_3_M033.wav,sad,3,val
2092,Ses02F_impro07_F020.wav,happy,1,val
382,Ses01F_script01_1_F040.wav,frustrated,4,val
9745,Ses05M_script01_3_M042.wav,happy,1,val
109,Ses01F_impro03_M014.wav,happy,1,val
8321,Ses05F_impro06_F001.wav,sad,3,val
6264,Ses04F_impro07_M073.wav,neutral,2,val
7810,Ses04M_script03_2_F051.wav,angry,0,val
2051,Ses02F_impro06_F014.wav,sad,3,val
1924,Ses02F_impro03_F029.wav,happy,1,val
4155,Ses03F_script01_2_F007.wav,sad,3,val
2809,Ses02M_impro03_F019.wav,happy,1,val
3104,Ses02M_impro08_M015.wav,neutral,2,val
2200,Ses02F_script01_1_F006.wav,sad,3,val
7615,Ses04M_script02_2_F002.wav,frustrated,4,val
3820,Ses03F_impro04_M016.wav,neutral,2,val
9826,Ses05M_script02_2_F025.wav,sad,3,val
9149,Ses05M_impro03_M015.wav,happy,1,val
1760,Ses01M_script03_2_F027.wav,angry,0,val
3203,Ses02M_script01_1_M040.wav,angry,0,val
2733,Ses02M_impro01_M000.wav,frustrated,4,val
7785,Ses04M_script03_2_F026.wav,angry,0,val
9377,Ses05M_impro07_M004.wav,happy,1,val
3885,Ses03F_impro06_F027.wav,sad,3,val
273,Ses01F_impro06_F015.wav,sad,3,val
6807,Ses04F_script03_2_F027.wav,angry,0,val
7449,Ses04M_script01_1_M044.wav,frustrated,4,val
4313,Ses03F_script02_1_M019.wav,neutral,2,val
3414,Ses02M_script02_2_F033.wav,frustrated,4,val
6707,Ses04F_script02_2_M046.wav,happy,1,val
3675,Ses03F_impro02_F021.wav,sad,3,val
9622,Ses05M_script01_1b_M024.wav,frustrated,4,val
2027,Ses02F_impro05_M012.wav,neutral,2,val
4212,Ses03F_script01_3_F023.wav,happy,1,val
8360,Ses05F_impro06_M010.wav,neutral,2,val
7493,Ses04M_script01_3_F002.wav,frustrated,4,val
3772,Ses03F_impro03_M017.wav,happy,1,val
37,Ses01F_impro02_F007.wav,sad,3,val
4297,Ses03F_script02_1_M003.wav,happy,1,val
783,Ses01F_script03_2_F004.wav,neutral,2,val
5344,Ses03M_script01_2_M007.wav,frustrated,4,val
8324,Ses05F_impro06_F004.wav,sad,3,val
4627,Ses03M_impro01_M013.wav,frustrated,4,val
8355,Ses05F_impro06_M005.wav,sad,3,val
4344,Ses03F_script02_2_F005.wav,angry,0,val
5822,Ses04F_impro02_F007.wav,sad,3,val
2323,Ses02F_script01_3_F001.wav,happy,1,val
7081,Ses04M_impro04_M018.wav,frustrated,4,val
5183,Ses03M_impro08b_F009.wav,frustrated,4,val
1067,Ses01M_impro04_M014.wav,angry,0,val
6531,Ses04F_script01_3_M032.wav,sad,3,val
4405,Ses03F_script02_2_M013.wav,frustrated,4,val
1763,Ses01M_script03_2_F030.wav,angry,0,val
2388,Ses02F_script01_3_M036.wav,happy,1,val
5049,Ses03M_impro06_M023.wav,sad,3,val
7196,Ses04M_impro06_M000.wav,sad,3,val
652,Ses01F_script02_2_F042.wav,happy,1,val
5029,Ses03M_impro06_M003.wav,sad,3,val
583,Ses01F_script02_1_M018.wav,frustrated,4,val
571,Ses01F_script02_1_M006.wav,angry,0,val
6645,Ses04F_script02_2_F032.wav,frustrated,4,val
7939,Ses05F_impro02_F021.wav,sad,3,val
2687,Ses02F_script03_2_M027.wav,angry,0,val
9465,Ses05M_impro08_M015.wav,neutral,2,val
1610,Ses01M_script02_2_M017.wav,frustrated,4,val
9837,Ses05M_script02_2_F036.wav,happy,1,val
8145,Ses05F_impro04_F016.wav,sad,3,val
5446,Ses03M_script02_1_F009.wav,frustrated,4,val
8768,Ses05F_script02_2_F006.wav,frustrated,4,val
4510,Ses03F_script03_2_F011.wav,frustrated,4,val
6670,Ses04F_script02_2_M009.wav,frustrated,4,val
1697,Ses01M_script03_1_M007.wav,happy,1,val
285,Ses01F_impro06_F027.wav,neutral,2,val
1630,Ses01M_script02_2_M037.wav,sad,3,val
3631,Ses03F_impro01_F001.wav,happy,1,val
5332,Ses03M_script01_2_F015.wav,angry,0,val
6153,Ses04F_impro07_F042.wav,happy,1,val
8475,Ses05F_impro08_F022.wav,neutral,2,val
2565,Ses02F_script03_1_F015.wav,neutral,2,val
9539,Ses05M_script01_1_M021.wav,angry,0,val
1990,Ses02F_impro04_M019.wav,neutral,2,val
8982,Ses05F_script03_2_M029.wav,frustrated,4,val
4553,Ses03F_script03_2_M010.wav,neutral,2,val
7862,Ses04M_script03_2_M050.wav,angry,0,val
6242,Ses04F_impro07_M051.wav,neutral,2,val
8829,Ses05F_script02_2_M028.wav,frustrated,4,val
3826,Ses03F_impro05_F001.wav,frustrated,4,val
249,Ses01F_impro05_M027.wav,neutral,2,val
7013,Ses04M_impro03_M001.wav,happy,1,val
1577,Ses01M_script02_2_F032.wav,angry,0,val
9877,Ses05M_script02_2_M037.wav,happy,1,val
9320,Ses05M_impro06_M015.wav,angry,0,val
269,Ses01F_impro06_F011.wav,sad,3,val
5098,Ses03M_impro07_M015.wav,happy,1,val
5936,Ses04F_impro03_M016.wav,frustrated,4,val
4250,Ses03F_script01_3_M025.wav,sad,3,val
5969,Ses04F_impro03_M049.wav,happy,1,val
1461,Ses01M_script01_3_M032.wav,sad,3,val
4407,Ses03F_script02_2_M015.wav,frustrated,4,val
4355,Ses03F_script02_2_F016.wav,sad,3,val
5885,Ses04F_impro03_F018.wav,happy,1,val
9926,Ses05M_script03_1_M013.wav,happy,1,val
2004,Ses02F_impro05_F012.wav,angry,0,val
2218,Ses02F_script01_1_F024.wav,frustrated,4,val
6192,Ses04F_impro07_M001.wav,happy,1,val
974,Ses01M_impro03_F000.wav,happy,1,val
3089,Ses02M_impro08_M000.wav,neutral,2,val
6471,Ses04F_script01_3_F003.wav,frustrated,4,val
8735,Ses05F_script02_1_M008.wav,frustrated,4,val
2391,Ses02F_script02_1_F002.wav,frustrated,4,val
2750,Ses02M_impro01_M017.wav,frustrated,4,val
3051,Ses02M_impro07_M026.wav,happy,1,val
5777,Ses04F_impro01_F011.wav,frustrated,4,val
6542,Ses04F_script01_3_M043.wav,sad,3,val
932,Ses01M_impro02_F006.wav,frustrated,4,val
2836,Ses02M_impro03_M017.wav,happy,1,val
8760,Ses05F_script02_1_M033.wav,happy,1,val
8653,Ses05F_script01_3_F014.wav,happy,1,val
6003,Ses04F_impro04_F032.wav,frustrated,4,val
8532,Ses05F_script01_1_F012.wav,frustrated,4,val
9248,Ses05M_impro04_M041.wav,sad,3,val
1259,Ses01M_impro07_M015.wav,happy,1,val
9135,Ses05M_impro03_M001.wav,happy,1,val
2237,Ses02F_script01_1_F043.wav,frustrated,4,val
2985,Ses02M_impro06_M014.wav,sad,3,val
5886,Ses04F_impro03_F019.wav,frustrated,4,val
6175,Ses04F_impro07_F064.wav,happy,1,val
2158,Ses02F_impro08_F012.wav,neutral,2,val
9175,Ses05M_impro04_F007.wav,neutral,2,val
9502,Ses05M_script01_1_F023.wav,neutral,2,val
2050,Ses02F_impro06_F013.wav,sad,3,val
8667,Ses05F_script01_3_M001.wav,happy,1,val
4766,Ses03M_impro03_M003.wav,happy,1,val
3312,Ses02M_script01_3_M037.wav,happy,1,val
9508,Ses05M_script01_1_F029.wav,frustrated,4,val
7341,Ses04M_impro08_M009.wav,frustrated,4,val
5719,Ses03M_script03_2_M000.wav,neutral,2,val
486,Ses01F_script01_3_F022.wav,neutral,2,val
2115,Ses02F_impro07_M005.wav,happy,1,val
4222,Ses03F_script01_3_F033.wav,sad,3,val
3735,Ses03F_impro03_F005.wav,happy,1,val
145,Ses01F_impro04_F025.wav,frustrated,4,val
463,Ses01F_script01_2_M017.wav,angry,0,val
6687,Ses04F_script02_2_M026.wav,frustrated,4,val
5512,Ses03M_script02_2_F007.wav,frustrated,4,val
5075,Ses03M_impro07_F016.wav,happy,1,val
4306,Ses03F_script02_1_M012.wav,happy,1,val
1538,Ses01M_script02_1_M040.wav,happy,1,val
1386,Ses01M_script01_2_M006.wav,frustrated,4,val
8680,Ses05F_script01_3_M014.wav,happy,1,val
5576,Ses03M_script02_2_M021.wav,neutral,2,val
9946,Ses05M_script03_1_M033.wav,happy,1,val
4566,Ses03F_script03_2_M023.wav,frustrated,4,val
8846,Ses05F_script03_1_F003.wav,happy,1,val
968,Ses01M_impro02_M020.wav,sad,3,val
9708,Ses05M_script01_3_M005.wav,happy,1,val
8823,Ses05F_script02_2_M022.wav,frustrated,4,val
826,Ses01F_script03_2_M006.wav,frustrated,4,val
8732,Ses05F_script02_1_M005.wav,frustrated,4,val
1058,Ses01M_impro04_M005.wav,frustrated,4,val
6149,Ses04F_impro07_F038.wav,happy,1,val
6179,Ses04F_impro07_F068.wav,happy,1,val
1215,Ses01M_impro07_F006.wav,happy,1,val
1228,Ses01M_impro07_F019.wav,happy,1,val
5779,Ses04F_impro01_F013.wav,frustrated,4,val
5782,Ses04F_impro01_F016.wav,angry,0,val
6892,Ses04M_impro01_F021.wav,angry,0,val
9153,Ses05M_impro03_M019.wav,neutral,2,val
8309,Ses05F_impro05_M043.wav,frustrated,4,val
8231,Ses05F_impro05_F011.wav,frustrated,4,val
7358,Ses04M_impro08_M026.wav,neutral,2,val
6350,Ses04F_script01_1_F014.wav,angry,0,val
5142,Ses03M_impro08a_F032.wav,frustrated,4,val
9593,Ses05M_script01_1b_F034.wav,angry,0,val
655,Ses01F_script02_2_F045.wav,happy,1,val
7799,Ses04M_script03_2_F040.wav,angry,0,val
341,Ses01F_impro07_M019.wav,happy,1,val
7507,Ses04M_script01_3_F016.wav,frustrated,4,val
7642,Ses04M_script02_2_F029.wav,angry,0,val
7535,Ses04M_script01_3_M016.wav,happy,1,val
6218,Ses04F_impro07_M027.wav,happy,1,val
2413,Ses02F_script02_1_M001.wav,happy,1,val
4827,Ses03M_impro04_F023.wav,neutral,2,val
6364,Ses04F_script01_1_F028.wav,frustrated,4,val
804,Ses01F_script03_2_F025.wav,angry,0,val
6880,Ses04M_impro01_F009.wav,frustrated,4,val
8613,Ses05F_script01_2_F010.wav,angry,0,val
8706,Ses05F_script01_3_M040.wav,happy,1,val
6225,Ses04F_impro07_M034.wav,happy,1,val
2113,Ses02F_impro07_M003.wav,happy,1,val
6122,Ses04F_impro07_F011.wav,happy,1,val
7669,Ses04M_script02_2_M018.wav,frustrated,4,val
1399,Ses01M_script01_3_F001.wav,neutral,2,val
3571,Ses02M_script03_2_F032.wav,frustrated,4,val
3935,Ses03F_impro07_F024.wav,happy,1,val
9163,Ses05M_impro03_M029.wav,happy,1,val
3267,Ses02M_script01_3_F021.wav,sad,3,val
4190,Ses03F_script01_3_F001.wav,happy,1,val
8529,Ses05F_script01_1_F009.wav,sad,3,val
625,Ses01F_script02_2_F015.wav,sad,3,val
6809,Ses04F_script03_2_F029.wav,angry,0,val
8267,Ses05F_impro05_M001.wav,neutral,2,val
3284,Ses02M_script01_3_M009.wav,happy,1,val
1911,Ses02F_impro03_F016.wav,happy,1,val
784,Ses01F_script03_2_F005.wav,neutral,2,val
120,Ses01F_impro04_F000.wav,neutral,2,val
271,Ses01F_impro06_F013.wav,sad,3,val
10029,Ses05M_script03_2_M036.wav,angry,0,val
9440,Ses05M_impro08_F019.wav,neutral,2,val
6311,Ses04F_impro08_M007.wav,frustrated,4,val
7259,Ses04M_impro07_M002.wav,happy,1,val
6872,Ses04M_impro01_F001.wav,neutral,2,val
4160,Ses03F_script01_2_F012.wav,sad,3,val
9893,Ses05M_script03_1_F012.wav,neutral,2,val
5778,Ses04F_impro01_F012.wav,angry,0,val
3481,Ses02M_script03_1_F006.wav,happy,1,val
9472,Ses05M_impro08_M022.wav,neutral,2,val
2353,Ses02F_script01_3_M001.wav,neutral,2,val
7550,Ses04M_script01_3_M031.wav,sad,3,val
1542,Ses01M_script02_1_M044.wav,happy,1,val
7534,Ses04M_script01_3_M015.wav,happy,1,val
7835,Ses04M_script03_2_M023.wav,frustrated,4,val
6406,Ses04F_script01_1_M025.wav,angry,0,val
9431,Ses05M_impro08_F010.wav,frustrated,4,val
6863,Ses04F_script03_2_M038.wav,frustrated,4,val
3207,Ses02M_script01_1_M044.wav,frustrated,4,val
1471,Ses01M_script01_3_M042.wav,happy,1,val
913,Ses01M_impro01_M021.wav,angry,0,val
2246,Ses02F_script01_1_M007.wav,frustrated,4,val
2220,Ses02F_script01_1_F026.wav,neutral,2,val
3564,Ses02M_script03_2_F025.wav,frustrated,4,val
7957,Ses05F_impro02_M000.wav,neutral,2,val
7607,Ses04M_script02_1_M028.wav,happy,1,val
342,Ses01F_script01_1_F000.wav,frustrated,4,val
6361,Ses04F_script01_1_F025.wav,neutral,2,val
5099,Ses03M_impro07_M016.wav,happy,1,val
9566,Ses05M_script01_1b_F007.wav,frustrated,4,val
6545,Ses04F_script01_3_M046.wav,happy,1,val
8173,Ses05F_impro04_F044.wav,neutral,2,val
2951,Ses02M_impro05_M028.wav,frustrated,4,val
1356,Ses01M_script01_1_M034.wav,angry,0,val
7715,Ses04M_script03_1_F021.wav,happy,1,val
8625,Ses05F_script01_2_M004.wav,frustrated,4,val
3815,Ses03F_impro04_M011.wav,neutral,2,val
499,Ses01F_script01_3_F035.wav,happy,1,val
978,Ses01M_impro03_F004.wav,happy,1,val
9638,Ses05M_script01_1b_M040.wav,angry,0,val
810,Ses01F_script03_2_F031.wav,neutral,2,val
7319,Ses04M_impro08_F018.wav,frustrated,4,val
7190,Ses04M_impro06_F014.wav,sad,3,val
103,Ses01F_impro03_M008.wav,neutral,2,val
6958,Ses04M_impro02_M008.wav,neutral,2,val
4368,Ses03F_script02_2_F029.wav,frustrated,4,val
8917,Ses05F_script03_2_F006.wav,neutral,2,val
2625,Ses02F_script03_2_F009.wav,frustrated,4,val
2875,Ses02M_impro04_M006.wav,frustrated,4,val
4270,Ses03F_script01_3_M045.wav,happy,1,val
329,Ses01F_impro07_M007.wav,happy,1,val
546,Ses01F_script02_1_F007.wav,angry,0,val
2511,Ses02F_script02_2_M008.wav,frustrated,4,val
3951,Ses03F_impro07_M004.wav,neutral,2,val
1666,Ses01M_script03_1_F018.wav,happy,1,val
4859,Ses03M_impro04_M022.wav,frustrated,4,val
8457,Ses05F_impro08_F004.wav,neutral,2,val
5218,Ses03M_impro08b_M019.wav,neutral,2,val
3939,Ses03F_impro07_F028.wav,happy,1,val
5280,Ses03M_script01_1_M011.wav,angry,0,val
3211,Ses02M_script01_2_F002.wav,angry,0,val
8194,Ses05F_impro04_M018.wav,frustrated,4,val
4720,Ses03M_impro03_F000.wav,happy,1,val
3415,Ses02M_script02_2_F034.wav,sad,3,val
1229,Ses01M_impro07_F020.wav,neutral,2,val
6769,Ses04F_script03_1_M026.wav,happy,1,val
4947,Ses03M_impro05b_F008.wav,neutral,2,val
2344,Ses02F_script01_3_F022.wav,sad,3,val
6404,Ses04F_script01_1_M023.wav,frustrated,4,val
5508,Ses03M_script02_2_F003.wav,angry,0,val
7209,Ses04M_impro06_M013.wav,sad,3,val
1417,Ses01M_script01_3_F019.wav,sad,3,val
4983,Ses03M_impro05b_M012.wav,frustrated,4,val
7097,Ses04M_impro05_F010.wav,neutral,2,val
5278,Ses03M_script01_1_M009.wav,angry,0,val
1685,Ses01M_script03_1_F037.wav,happy,1,val
5960,Ses04F_impro03_M040.wav,happy,1,val
4626,Ses03M_impro01_M012.wav,angry,0,val
2155,Ses02F_impro08_F009.wav,neutral,2,val
4346,Ses03F_script02_2_F007.wav,sad,3,val
8619,Ses05F_script01_2_F016.wav,sad,3,val
2282,Ses02F_script01_1_M043.wav,neutral,2,val
9982,Ses05M_script03_2_F034.wav,angry,0,val
7029,Ses04M_impro03_M017.wav,happy,1,val
8183,Ses05F_impro04_M007.wav,neutral,2,val
8245,Ses05F_impro05_F025.wav,angry,0,val
3163,Ses02M_script01_1_M000.wav,frustrated,4,val
6455,Ses04F_script01_2_M006.wav,frustrated,4,val
2064,Ses02F_impro06_M012.wav,neutral,2,val
1451,Ses01M_script01_3_M022.wav,sad,3,val
147,Ses01F_impro04_F027.wav,frustrated,4,val
8776,Ses05F_script02_2_F014.wav,sad,3,val
1572,Ses01M_script02_2_F027.wav,frustrated,4,val
9503,Ses05M_script01_1_F024.wav,neutral,2,val
6290,Ses04F_impro08_F012.wav,frustrated,4,val
7741,Ses04M_script03_1_M016.wav,sad,3,val
3340,Ses02M_script02_1_M004.wav,happy,1,val
1977,Ses02F_impro04_M006.wav,neutral,2,val
7571,Ses04M_script02_1_F014.wav,neutral,2,val
5989,Ses04F_impro04_F018.wav,angry,0,val
7489,Ses04M_script01_2_M018.wav,frustrated,4,val
2306,Ses02F_script01_2_M003.wav,frustrated,4,val
3596,Ses02M_script03_2_M014.wav,frustrated,4,val
9004,Ses05M_impro01_F007.wav,frustrated,4,val
1764,Ses01M_script03_2_F031.wav,angry,0,val
5166,Ses03M_impro08a_M020.wav,neutral,2,val
8850,Ses05F_script03_1_F007.wav,happy,1,val
3197,Ses02M_script01_1_M034.wav,frustrated,4,val
9773,Ses05M_script02_1_M006.wav,happy,1,val
1768,Ses01M_script03_2_F035.wav,angry,0,val
5740,Ses03M_script03_2_M021.wav,neutral,2,val
5506,Ses03M_script02_2_F001.wav,angry,0,val
3706,Ses03F_impro02_M008.wav,frustrated,4,val
6774,Ses04F_script03_1_M031.wav,neutral,2,val
414,Ses01F_script01_1_M027.wav,frustrated,4,val
4424,Ses03F_script02_2_M032.wav,frustrated,4,val
8130,Ses05F_impro04_F001.wav,frustrated,4,val
9842,Ses05M_script02_2_M002.wav,frustrated,4,val
2731,Ses02M_impro01_F023.wav,frustrated,4,val
3068,Ses02M_impro08_F010.wav,neutral,2,val
7039,Ses04M_impro03_M027.wav,happy,1,val
130,Ses01F_impro04_F010.wav,neutral,2,val
2301,Ses02F_script01_2_F017.wav,frustrated,4,val
10037,Ses05M_script03_2_M044.wav,angry,0,val
1654,Ses01M_script03_1_F006.wav,happy,1,val
9417,Ses05M_impro07_M044.wav,happy,1,val
6853,Ses04F_script03_2_M028.wav,frustrated,4,val
7183,Ses04M_impro06_F007.wav,sad,3,val
7194,Ses04M_impro06_F018.wav,sad,3,val
8347,Ses05F_impro06_F027.wav,sad,3,val
21,Ses01F_impro01_M005.wav,frustrated,4,val
7766,Ses04M_script03_2_F007.wav,frustrated,4,val
5603,Ses03M_script03_1_F001.wav,frustrated,4,val
1730,Ses01M_script03_1_M040.wav,happy,1,val
688,Ses01F_script02_2_M030.wav,angry,0,val
5638,Ses03M_script03_1_M004.wav,happy,1,val
0,Ses01F_impro01_F000.wav,neutral,2,val
3639,Ses03F_impro01_F009.wav,frustrated,4,val
7138,Ses04M_impro05_M008.wav,angry,0,val
9661,Ses05M_script01_2_M003.wav,neutral,2,val
1445,Ses01M_script01_3_M016.wav,happy,1,val
6533,Ses04F_script01_3_M034.wav,sad,3,val
1754,Ses01M_script03_2_F021.wav,frustrated,4,val
9087,Ses05M_impro02_M018.wav,sad,3,val
9276,Ses05M_impro05_M005.wav,neutral,2,val
490,Ses01F_script01_3_F026.wav,sad,3,val
4234,Ses03F_script01_3_M009.wav,happy,1,val
4399,Ses03F_script02_2_M007.wav,frustrated,4,val
3353,Ses02M_script02_1_M017.wav,happy,1,val
8421,Ses05F_impro07_M005.wav,happy,1,val
838,Ses01F_script03_2_M018.wav,neutral,2,val
2409,Ses02F_script02_1_F020.wav,sad,3,val
2994,Ses02M_impro06_M023.wav,sad,3,val
6565,Ses04F_script02_1_F018.wav,frustrated,4,val
6431,Ses04F_script01_2_F004.wav,frustrated,4,val
1365,Ses01M_script01_2_F000.wav,angry,0,val
2721,Ses02M_impro01_F013.wav,frustrated,4,val
8567,Ses05F_script01_1_M005.wav,sad,3,val
5549,Ses03M_script02_2_F044.wav,happy,1,val
9340,Ses05M_impro07_F014.wav,happy,1,val
1140,Ses01M_impro05_M023.wav,angry,0,val
6716,Ses04F_script03_1_F004.wav,frustrated,4,val
353,Ses01F_script01_1_F011.wav,frustrated,4,val
8476,Ses05F_impro08_F023.wav,neutral,2,val
6444,Ses04F_script01_2_F017.wav,frustrated,4,val
2744,Ses02M_impro01_M011.wav,angry,0,val
7278,Ses04M_impro07_M021.wav,happy,1,val
8041,Ses05F_impro03_F042.wav,happy,1,val
402,Ses01F_script01_1_M015.wav,neutral,2,val
6503,Ses04F_script01_3_M004.wav,angry,0,val
9271,Ses05M_impro05_M000.wav,neutral,2,val
4231,Ses03F_script01_3_M006.wav,happy,1,val
352,Ses01F_script01_1_F010.wav,frustrated,4,val
3437,Ses02M_script02_2_M009.wav,frustrated,4,val
6846,Ses04F_script03_2_M021.wav,frustrated,4,val
477,Ses01F_script01_3_F013.wav,happy,1,val
1674,Ses01M_script03_1_F026.wav,happy,1,val
9437,Ses05M_impro08_F016.wav,neutral,2,val
796,Ses01F_script03_2_F017.wav,angry,0,val
6886,Ses04M_impro01_F015.wav,frustrated,4,val
1903,Ses02F_impro03_F008.wav,happy,1,val
63,Ses01F_impro02_M012.wav,neutral,2,val
2543,Ses02F_script02_2_M040.wav,happy,1,val
782,Ses01F_script03_2_F003.wav,happy,1,val
124,Ses01F_impro04_F004.wav,frustrated,4,val
7658,Ses04M_script02_2_M007.wav,angry,0,val
12,Ses01F_impro01_F012.wav,angry,0,val
5303,Ses03M_script01_1_M034.wav,frustrated,4,val
2637,Ses02F_script03_2_F021.wav,frustrated,4,val
3652,Ses03F_impro01_M010.wav,angry,0,val
9707,Ses05M_script01_3_M004.wav,happy,1,val
1775,Ses01M_script03_2_M000.wav,happy,1,val
1411,Ses01M_script01_3_F013.wav,happy,1,val
162,Ses01F_impro04_M008.wav,neutral,2,val
2012,Ses02F_impro05_F020.wav,frustrated,4,val
6794,Ses04F_script03_2_F014.wav,angry,0,val
4187,Ses03F_script01_2_M017.wav,angry,0,val
641,Ses01F_script02_2_F031.wav,angry,0,val
8064,Ses05F_impro03_M004.wav,happy,1,val
1292,Ses01M_script01_1_F014.wav,angry,0,val
372,Ses01F_script01_1_F030.wav,frustrated,4,val
5523,Ses03M_script02_2_F018.wav,sad,3,val
8689,Ses05F_script01_3_M023.wav,sad,3,val
9582,Ses05M_script01_1b_F023.wav,neutral,2,val
6762,Ses04F_script03_1_M019.wav,happy,1,val
517,Ses01F_script01_3_M017.wav,happy,1,val
2973,Ses02M_impro06_M002.wav,sad,3,val
7647,Ses04M_script02_2_F034.wav,happy,1,val
9961,Ses05M_script03_2_F013.wav,frustrated,4,val
2295,Ses02F_script01_2_F011.wav,frustrated,4,val
730,Ses01F_script03_1_F022.wav,happy,1,val
7066,Ses04M_impro04_M003.wav,frustrated,4,val
4945,Ses03M_impro05b_F006.wav,neutral,2,val
8651,Ses05F_script01_3_F012.wav,happy,1,val
2976,Ses02M_impro06_M005.wav,sad,3,val
2121,Ses02F_impro07_M011.wav,happy,1,val
6810,Ses04F_script03_2_F030.wav,angry,0,val
6523,Ses04F_script01_3_M024.wav,sad,3,val
4896,Ses03M_impro05a_F017.wav,frustrated,4,val
7330,Ses04M_impro08_F029.wav,happy,1,val
4090,Ses03F_script01_1_F050.wav,neutral,2,val
8376,Ses05F_impro07_F000.wav,happy,1,val
3427,Ses02M_script02_2_F046.wav,neutral,2,val
4836,Ses03M_impro04_F032.wav,neutral,2,val
7079,Ses04M_impro04_M016.wav,frustrated,4,val
3911,Ses03F_impro07_F000.wav,happy,1,val
1619,Ses01M_script02_2_M026.wav,frustrated,4,val
6263,Ses04F_impro07_M072.wav,neutral,2,val
9569,Ses05M_script01_1b_F010.wav,frustrated,4,val
3643,Ses03F_impro01_M001.wav,neutral,2,val
3024,Ses02M_impro07_F029.wav,happy,1,val
1496,Ses01M_script02_1_F023.wav,angry,0,val
3995,Ses03F_impro08_F012.wav,neutral,2,val
7925,Ses05F_impro02_F007.wav,sad,3,val
7438,Ses04M_script01_1_M033.wav,frustrated,4,val
2058,Ses02F_impro06_M006.wav,neutral,2,val
2275,Ses02F_script01_1_M036.wav,angry,0,val
360,Ses01F_script01_1_F018.wav,angry,0,val
5083,Ses03M_impro07_M000.wav,happy,1,val
9453,Ses05M_impro08_M003.wav,neutral,2,val
643,Ses01F_script02_2_F033.wav,frustrated,4,val
7909,Ses05F_impro01_M016.wav,frustrated,4,val
139,Ses01F_impro04_F019.wav,frustrated,4,val
7958,Ses05F_impro02_M001.wav,frustrated,4,val
9020,Ses05M_impro01_F023.wav,angry,0,val
4901,Ses03M_impro05a_F022.wav,frustrated,4,val
9387,Ses05M_impro07_M014.wav,happy,1,val
5034,Ses03M_impro06_M008.wav,sad,3,val
3111,Ses02M_impro08_M022.wav,neutral,2,val
409,Ses01F_script01_1_M022.wav,frustrated,4,val
1050,Ses01M_impro04_F023.wav,neutral,2,val
